ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0002444	myeloid leukocyte mediated immunity	32	32/312	361/10965	1.0304258548829476e-8	2.0228367914772334e-5	1.7055741778706857e-5	4.768129387755049	PRDX6/S100A11/S100A13/ILF2/IDH1/PSMD2/WDR1/HLA-E/HSP90AB1/NEU1/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/DDX21/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/TMC6/FTL/EEF2/PGRMC1	22
BP	GO:0002443	leukocyte mediated immunity	37	37/312	462/10965	1.0663346291392902e-8	2.0228367914772334e-5	1.7055741778706857e-5	4.768129387755049	PRDX6/PRDX1/S100A11/S100A13/ILF2/IDH1/PSMD2/TFRC/WDR1/HLA-E/HSP90AB1/NEU1/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/DDX21/CD81/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/C1QBP/TMC6/ICAM1/FTL/EEF2/PGRMC1	22
BP	GO:0002446	neutrophil mediated immunity	29	29/312	331/10965	6.804864035996136e-8	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	PRDX6/S100A11/ILF2/IDH1/PSMD2/WDR1/HSP90AB1/NEU1/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/TMC6/FTL/EEF2/PGRMC1	22
BP	GO:0002366	leukocyte activation involved in immune response	34	34/312	438/10965	9.450104232807059e-8	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	PRDX6/S100A11/S100A13/ILF2/IDH1/PSMD2/TFRC/HSP90AB1/NEU1/LFNG/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/CD81/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/TMC6/ICAM1/FTL/EEF2/LGALS1/PGRMC1	22
BP	GO:1903311	regulation of mRNA metabolic process	27	27/312	299/10965	1.064786579275017e-7	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	YBX1/RBM8A/PRDX6/PABPC4/HNRNPU/SRSF7/NCL/PSMD2/NPM1/SET/C9orf78/VIM/HSPA8/YBX3/UBC/SAP18/PSME2/PSMA4/FUS/RNPS1/PSMB3/C1QBP/HNRNPM/RBM42/SAFB2/YWHAB/PSMA7	22
BP	GO:0002263	cell activation involved in immune response	34	34/312	441/10965	1.1138181618797671e-7	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	PRDX6/S100A11/S100A13/ILF2/IDH1/PSMD2/TFRC/HSP90AB1/NEU1/LFNG/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/CD81/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/TMC6/ICAM1/FTL/EEF2/LGALS1/PGRMC1	22
BP	GO:0043312	neutrophil degranulation	28	28/312	323/10965	1.4487130066196586e-7	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	PRDX6/S100A11/ILF2/IDH1/PSMD2/HSP90AB1/NEU1/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/TMC6/FTL/EEF2/PGRMC1	22
BP	GO:0002283	neutrophil activation involved in immune response	28	28/312	324/10965	1.5454399890928394e-7	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	PRDX6/S100A11/ILF2/IDH1/PSMD2/HSP90AB1/NEU1/RAC1/BRI3/SDCBP/FABP5/SPTAN1/TUBB4B/GSTP1/FTH1/HSPA8/CCT2/CD63/HMGB1/PNP/HSP90AA1/B2M/SRP14/ALDOA/TMC6/FTL/EEF2/PGRMC1	22
BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	28	28/312	325/10965	1.6481440778208178e-7	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	YBX1/RBM8A/PRDX6/HNRNPU/SRSF7/NCL/U2SURP/POLR2H/BUD31/POLR2K/C9orf78/SMNDC1/POLR2L/CWC15/HSPA8/SAP18/FUS/POLR2C/RNPS1/C1QBP/EIF4A3/ALYREF/HNRNPM/UBL5/RBM42/SNRPB2/SNRPB/POLR2F	22
BP	GO:0000398	mRNA splicing, via spliceosome	28	28/312	325/10965	1.6481440778208178e-7	5.839201006796033e-5	4.9233781482266026e-5	4.3077368062379895	YBX1/RBM8A/PRDX6/HNRNPU/SRSF7/NCL/U2SURP/POLR2H/BUD31/POLR2K/C9orf78/SMNDC1/POLR2L/CWC15/HSPA8/SAP18/FUS/POLR2C/RNPS1/C1QBP/EIF4A3/ALYREF/HNRNPM/UBL5/RBM42/SNRPB2/SNRPB/POLR2F	22
