ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	4	4/34	67/10965	5.1435852862516136e-5	0.028934014084237347	0.024053107524818092	1.6188288072860733	PHLDA3/RRM2B/TRIAP1/BAX	27
BP	GO:0097193	intrinsic apoptotic signaling pathway	6	6/34	232/10965	6.884875038023702e-5	0.028934014084237347	0.024053107524818092	1.6188288072860733	PHLDA3/TNFRSF10B/RRM2B/TRIAP1/BAX/BBC3	27
BP	GO:0090199	regulation of release of cytochrome c from mitochondria	3	3/34	40/10965	2.4883875440889894e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	TRIAP1/BAX/BBC3	27
BP	GO:0008637	apoptotic mitochondrial changes	4	4/34	102/10965	2.6414374723660587e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/TRIAP1/BAX/BBC3	27
BP	GO:0032024	positive regulation of insulin secretion	3	3/34	45/10965	3.536272415986202e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	PHPT1/TM7SF3/NNAT	27
BP	GO:0097190	apoptotic signaling pathway	7	7/34	455/10965	4.105556538228583e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	PHLDA3/TNFRSF10B/RRM2B/BLOC1S2/TRIAP1/BAX/BBC3	27
BP	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	3	3/34	48/10965	4.283030342198794e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	TNFRSF10B/BAX/BBC3	27
BP	GO:0097345	mitochondrial outer membrane permeabilization	3	3/34	49/10965	4.552712794207722e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/BAX/BBC3	27
BP	GO:0001836	release of cytochrome c from mitochondria	3	3/34	50/10965	4.833072642752786e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	TRIAP1/BAX/BBC3	27
BP	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	3	3/34	51/10965	5.124284716310255e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/BAX/BBC3	27
BP	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	3	3/34	52/10965	5.426522080083461e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BTG2/TRIAP1/BAX	27
BP	GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	3	3/34	53/10965	5.739956046204903e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BTG2/TRIAP1/BAX	27
BP	GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	3	3/34	53/10965	5.739956046204903e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BTG2/TRIAP1/BAX	27
BP	GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	3	3/34	53/10965	5.739956046204903e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/BAX/BBC3	27
BP	GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	3	3/34	54/10965	6.064756183891913e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BTG2/TRIAP1/BAX	27
BP	GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	3	3/34	54/10965	6.064756183891913e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/BAX/BBC3	27
BP	GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	3	3/34	54/10965	6.064756183891913e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BTG2/TRIAP1/BAX	27
BP	GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	3	3/34	54/10965	6.064756183891913e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BTG2/TRIAP1/BAX	27
BP	GO:0035794	positive regulation of mitochondrial membrane permeability	3	3/34	55/10965	6.401090329556252e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/BAX/BBC3	27
BP	GO:0090277	positive regulation of peptide hormone secretion	3	3/34	55/10965	6.401090329556252e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	PHPT1/TM7SF3/NNAT	27
BP	GO:1905710	positive regulation of membrane permeability	3	3/34	56/10965	6.749124596867747e-4	0.028934014084237347	0.024053107524818092	1.6188288072860733	BLOC1S2/BAX/BBC3	27
