ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0099536	synaptic signaling	80	80/680	457/10965	7.22096297534243e-18	2.133373362998148e-14	1.8868637447344533e-14	13.724259460220066	KIF1B/SYT11/GNB1/RIMS3/LRP8/SYT6/SV2A/GAD1/NRXN1/ABHD6/CADPS/GSK3B/SST/FGF12/NSG1/MAP1B/PDLIM4/DBN1/AKAP12/TUBB2B/FYN/GNAI1/NPTX2/STX1A/YWHAG/ACHE/VGF/CDK5/FABP5/RIMS2/STXBP1/NCS1/GNAQ/GAD2/SNCG/ATAD1/KCNIP2/RGS10/DGKZ/CNIH2/SYT7/IGSF9B/ASIC1/KIF5A/SYT1/JPH4/NOVA1/MAP1A/TMOD2/CHRNA5/GABRB3/CHRNA3/RAB26/SHISA9/PRRT2/ARRB2/CDK5R1/MAPT/RAC3/DLG4/VAMP2/SEZ6/ADCYAP1/CELF4/PPFIA3/BRSK1/PTPRS/UNC13A/RAB3A/SLC8A2/NAPA/SLC17A7/SNAP25/NAPB/ZMYND8/KCNQ2/ADARB1/YWHAH/MAPK8IP2/SYP	26
BP	GO:0061564	axon development	75	75/680	413/10965	1.014442873513147e-17	2.133373362998148e-14	1.8868637447344533e-14	13.724259460220066	DRAXIN/EFNA3/NFASC/VASH2/STMN1/S100A6/CRABP2/FKBP1B/DPYSL5/CTNNA2/KIF5C/MAP2/NRXN1/RTN4/CXCR4/KLF7/STK25/ROBO2/GAP43/PLXNA1/SKIL/CELSR3/GSK3B/UCHL1/RUFY3/CRMP1/APBB2/CASP3/MAP1B/EFNA5/NREP/SEMA6A/KIF3A/DBN1/VEGFA/TUBB2B/FYN/IFRD1/NRCAM/CDK5/DPYSL2/VLDLR/STXBP1/OLFM1/UNC5B/PAX2/GFRA1/BRSK2/RTN4RL2/NCAM1/ROBO3/MAP6/KIF5A/MYCBP2/EFNB2/ATL1/MAP1A/SEMA6D/LINGO1/RGMA/CDK5R1/RND2/MAPT/RNF165/BSG/BRSK1/PTPRS/RAB3A/DOK5/BMP7/ADARB1/PAK3/GDI1/FGF13/L1CAM	26
BP	GO:0048667	cell morphogenesis involved in neuron differentiation	80	80/680	473/10965	5.857168398262289e-17	8.21175009436373e-14	7.262888813845238e-14	13.13889060431762	DRAXIN/CELSR2/EFNA3/NFASC/STMN1/LRP8/S100A6/CRABP2/DPYSL5/CTNNA2/KIF5C/MAP2/KIDINS220/NRXN1/RTN4/CXCR4/KLF7/KIF1A/STK25/ROBO2/GAP43/PLXNA1/SKIL/CELSR3/GSK3B/UCHL1/RUFY3/CRMP1/APBB2/MAP1B/CTNND2/EFNA5/SEMA6A/KIF3A/DBN1/VEGFA/TUBB2B/FYN/IFRD1/NRCAM/CDK5/DPYSL2/VLDLR/STXBP1/OLFM1/UNC5B/PAX2/GFRA1/BRSK2/NCAM1/ROBO3/MAP6/KIF5A/MYCBP2/EFNB2/ATL1/MAP1A/SEMA6D/PARP6/LINGO1/CHRNA3/CDK5R1/RND2/MAPT/DLG4/SRCIN1/RNF165/BSG/BRSK1/PTPRS/RAB3A/DOK5/BMP7/ADARB1/YWHAH/MAPK8IP2/PAK3/GDI1/FGF13/L1CAM	26
BP	GO:0099537	trans-synaptic signaling	76	76/680	442/10965	1.4773694601783586e-16	1.3991066541663554e-13	1.237440978007333e-13	12.907475506363703	KIF1B/SYT11/RIMS3/LRP8/SYT6/SV2A/GAD1/NRXN1/ABHD6/CADPS/GSK3B/SST/FGF12/NSG1/MAP1B/PDLIM4/DBN1/AKAP12/TUBB2B/FYN/GNAI1/NPTX2/STX1A/YWHAG/ACHE/VGF/CDK5/FABP5/RIMS2/STXBP1/NCS1/GAD2/SNCG/ATAD1/KCNIP2/DGKZ/CNIH2/SYT7/IGSF9B/ASIC1/KIF5A/SYT1/JPH4/NOVA1/MAP1A/TMOD2/CHRNA5/GABRB3/CHRNA3/RAB26/SHISA9/PRRT2/ARRB2/MAPT/RAC3/DLG4/VAMP2/SEZ6/ADCYAP1/CELF4/PPFIA3/BRSK1/PTPRS/UNC13A/RAB3A/SLC8A2/NAPA/SLC17A7/SNAP25/NAPB/ZMYND8/KCNQ2/ADARB1/YWHAH/MAPK8IP2/SYP	26
BP	GO:0007409	axonogenesis	69	69/680	378/10965	1.736255267647904e-16	1.3991066541663554e-13	1.237440978007333e-13	12.907475506363703	DRAXIN/EFNA3/NFASC/STMN1/S100A6/CRABP2/DPYSL5/CTNNA2/KIF5C/MAP2/NRXN1/RTN4/CXCR4/KLF7/STK25/ROBO2/GAP43/PLXNA1/SKIL/CELSR3/GSK3B/UCHL1/RUFY3/CRMP1/APBB2/MAP1B/EFNA5/SEMA6A/KIF3A/DBN1/VEGFA/TUBB2B/FYN/IFRD1/NRCAM/CDK5/DPYSL2/VLDLR/STXBP1/OLFM1/UNC5B/PAX2/GFRA1/BRSK2/NCAM1/ROBO3/MAP6/KIF5A/MYCBP2/EFNB2/ATL1/MAP1A/SEMA6D/LINGO1/CDK5R1/RND2/MAPT/RNF165/BSG/BRSK1/PTPRS/RAB3A/DOK5/BMP7/ADARB1/PAK3/GDI1/FGF13/L1CAM	26
BP	GO:0007268	chemical synaptic transmission	75	75/680	436/10965	2.328517969368637e-16	1.3991066541663554e-13	1.237440978007333e-13	12.907475506363703	KIF1B/SYT11/RIMS3/LRP8/SYT6/SV2A/GAD1/NRXN1/ABHD6/CADPS/GSK3B/SST/FGF12/NSG1/MAP1B/PDLIM4/DBN1/AKAP12/TUBB2B/FYN/GNAI1/NPTX2/STX1A/YWHAG/ACHE/VGF/CDK5/RIMS2/STXBP1/NCS1/GAD2/SNCG/ATAD1/KCNIP2/DGKZ/CNIH2/SYT7/IGSF9B/ASIC1/KIF5A/SYT1/JPH4/NOVA1/MAP1A/TMOD2/CHRNA5/GABRB3/CHRNA3/RAB26/SHISA9/PRRT2/ARRB2/MAPT/RAC3/DLG4/VAMP2/SEZ6/ADCYAP1/CELF4/PPFIA3/BRSK1/PTPRS/UNC13A/RAB3A/SLC8A2/NAPA/SLC17A7/SNAP25/NAPB/ZMYND8/KCNQ2/ADARB1/YWHAH/MAPK8IP2/SYP	26
BP	GO:0098916	anterograde trans-synaptic signaling	75	75/680	436/10965	2.328517969368637e-16	1.3991066541663554e-13	1.237440978007333e-13	12.907475506363703	KIF1B/SYT11/RIMS3/LRP8/SYT6/SV2A/GAD1/NRXN1/ABHD6/CADPS/GSK3B/SST/FGF12/NSG1/MAP1B/PDLIM4/DBN1/AKAP12/TUBB2B/FYN/GNAI1/NPTX2/STX1A/YWHAG/ACHE/VGF/CDK5/RIMS2/STXBP1/NCS1/GAD2/SNCG/ATAD1/KCNIP2/DGKZ/CNIH2/SYT7/IGSF9B/ASIC1/KIF5A/SYT1/JPH4/NOVA1/MAP1A/TMOD2/CHRNA5/GABRB3/CHRNA3/RAB26/SHISA9/PRRT2/ARRB2/MAPT/RAC3/DLG4/VAMP2/SEZ6/ADCYAP1/CELF4/PPFIA3/BRSK1/PTPRS/UNC13A/RAB3A/SLC8A2/NAPA/SLC17A7/SNAP25/NAPB/ZMYND8/KCNQ2/ADARB1/YWHAH/MAPK8IP2/SYP	26
BP	GO:0099177	regulation of trans-synaptic signaling	57	57/680	299/10965	1.2285745349767603e-14	6.459230617640317e-12	5.712871587641935e-12	11.24314553778179	SYT11/RIMS3/LRP8/NRXN1/ABHD6/GSK3B/NSG1/MAP1B/DBN1/AKAP12/TUBB2B/FYN/GNAI1/NPTX2/STX1A/YWHAG/ACHE/VGF/CDK5/FABP5/RIMS2/STXBP1/NCS1/SNCG/ATAD1/DGKZ/CNIH2/SYT7/IGSF9B/ASIC1/SYT1/JPH4/MAP1A/CHRNA5/CHRNA3/RAB26/SHISA9/PRRT2/ARRB2/MAPT/DLG4/VAMP2/ADCYAP1/CELF4/PPFIA3/BRSK1/PTPRS/UNC13A/RAB3A/SLC8A2/NAPA/SNAP25/NAPB/ZMYND8/YWHAH/MAPK8IP2/SYP	26
BP	GO:0010975	regulation of neuron projection development	69	69/680	411/10965	1.4375455399572247e-14	6.718129490066763e-12	5.941854898489861e-12	11.226077957977425	DRAXIN/ACAP3/LRP8/CRABP2/FKBP1B/CTNNA2/CFLAR/MAP2/KIDINS220/RTN4/CXCR4/KIF1A/STK25/PTPRG/ROBO2/PLXNA1/SKIL/GSK3B/RUFY3/CRMP1/MAP1B/EFNA5/SEMA6A/DPYSL3/DBN1/VEGFA/TUBB2B/FYN/IFRD1/GPC2/NRCAM/CDK5/DPYSL2/STMN2/RIMS2/VLDLR/NCS1/OLFM1/BRSK2/RTN4RL2/PPP2R5B/MAP6/SYT1/MYCBP2/EFNB2/SEMA6D/PARP6/LINGO1/CHRNA3/RGMA/NDRG4/CDK5R1/RND2/MAPT/DLG4/SEZ6/SRCIN1/ADCYAP1/BRSK1/PTPRS/UNC13A/SNAP25/ZMYND8/BMP7/YWHAH/PAK3/GDI1/FGF13/L1CAM	26
BP	GO:0006836	neurotransmitter transport	36	36/680	136/10965	3.971596424243802e-14	1.5409275776926282e-11	1.3628746050919108e-11	10.86554410074776	SYT11/RIMS3/SYT6/SV2A/GAD1/NRXN1/ARL6IP5/CADPS/GSK3B/STX1A/CDK5/RIMS2/STXBP1/NCS1/GAD2/SNCG/SYT7/ASIC1/SYT1/SLC38A1/SLC6A15/CHRNA5/CHRNA3/SYNGR3/PRRT2/VAMP2/PPFIA3/BRSK1/UNC13A/RAB3A/NAPA/SLC17A7/SNAP25/NAPB/SLC6A8/SYP	26
