ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0048485	sympathetic nervous system development	5	5/170	14/10965	1.5100695510527226e-6	0.0045422892095665895	0.0036798010638811086	2.434175659368336	SOX11/CTNNB1/SOX4/FZD3/NF1	17
BP	GO:0048598	embryonic morphogenesis	20	20/170	401/10965	3.8314225749697056e-6	0.005762459552754437	0.004668285926870984	2.3308425517998916	YTHDF2/YBX1/VANGL2/RNF2/SOX11/SIX3/ROCK2/FZD5/CTNNB1/SOX2/SOX4/FZD3/FGFR1/FBXW4/CDON/ZFP36L1/PCGF2/MIB1/MYADM/TEAD2	17
BP	GO:1903311	regulation of mRNA metabolic process	16	16/170	299/10965	1.595683666463539e-5	0.011110622766333011	0.00900094194571001	2.045712039403095	YTHDF2/YBX1/ROCK2/LARP1/WTAP/TRA2A/CNOT7/PABPC1/YWHAZ/SET/CELF1/SF1/PABPN1/ZFP36L1/TNRC6B/DDX17	17
BP	GO:0043408	regulation of MAPK cascade	21	21/170	480/10965	1.6320902774281115e-5	0.011110622766333011	0.00900094194571001	2.045712039403095	CDC42/VANGL2/ASH1L/DSTYK/ROCK2/FZD5/CTNNB1/SOX2/TNIK/MAPK10/AKAP12/FGFR1/YWHAZ/PTEN/PDCD4/LAMTOR1/CDON/IGF1R/TAOK1/NF1/INSR	17
BP	GO:0043410	positive regulation of MAPK cascade	17	17/170	337/10965	1.8468455396165246e-5	0.011110622766333011	0.00900094194571001	2.045712039403095	CDC42/VANGL2/DSTYK/ROCK2/FZD5/CTNNB1/SOX2/TNIK/MAPK10/AKAP12/FGFR1/PTEN/LAMTOR1/CDON/IGF1R/TAOK1/INSR	17
BP	GO:0061014	positive regulation of mRNA catabolic process	6	6/170	44/10965	5.5078279469149154e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	YTHDF2/ROCK2/CNOT7/PABPC1/ZFP36L1/TNRC6B	17
BP	GO:0007507	heart development	18	18/170	408/10965	6.140004079393107e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/VANGL2/MDM4/SOX11/ROCK2/CTNNB1/JARID2/SOX4/FGFR1/PTEN/PDCD4/NEBL/ZFP36L1/NF1/GREB1L/MIB1/INSR/TEAD2	17
BP	GO:0072089	stem cell proliferation	8	8/170	88/10965	6.341533806459905e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	YTHDF2/SOX11/SIX3/CTNNB1/FZD3/FGFR1/ZFP36L1/NF1	17
BP	GO:0051492	regulation of stress fiber assembly	7	7/170	67/10965	7.567334986813291e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/WASF2/ROCK2/PPP1R9A/ARHGEF10/BAG4/EVL	17
BP	GO:0010721	negative regulation of cell development	13	13/170	236/10965	7.64423495270954e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	SOX11/SIX3/CTNNB1/PTPRG/SOX2/EFNA5/DPYSL3/PTEN/PRTG/ATP1B2/NF1/MIB1/PTPRS	17
BP	GO:0019079	viral genome replication	8	8/170	91/10965	8.06117982200273e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/NUCKS1/ROCK2/CTBP1/LARP1/CNOT7/PABPC1/PCBP2	17
BP	GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	4	4/170	16/10965	8.775336296305605e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	CNOT7/PABPC1/ZFP36L1/TNRC6B	17
BP	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	4	4/170	16/10965	8.775336296305605e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	CNOT7/PABPC1/ZFP36L1/TNRC6B	17
BP	GO:0072091	regulation of stem cell proliferation	6	6/170	48/10965	9.096802566119885e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	SOX11/SIX3/CTNNB1/FZD3/ZFP36L1/NF1	17
BP	GO:0017148	negative regulation of translation	9	9/170	119/10965	9.410368214735075e-5	0.015934492579026398	0.012908857195004944	1.8891122035795611	YTHDF2/YBX1/ROCK2/LARP1/CNOT7/CELF1/GAPDH/ZFP36L1/TNRC6B	17
BP	GO:1903313	positive regulation of mRNA metabolic process	7	7/170	70/10965	1.0032764368339668e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	YTHDF2/ROCK2/TRA2A/CNOT7/PABPC1/ZFP36L1/TNRC6B	17
BP	GO:0051017	actin filament bundle assembly	9	9/170	121/10965	1.070434755562189e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/WASF2/ROCK2/DPYSL3/MARCKS/PPP1R9A/ARHGEF10/BAG4/EVL	17
BP	GO:0061572	actin filament bundle organization	9	9/170	121/10965	1.070434755562189e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/WASF2/ROCK2/DPYSL3/MARCKS/PPP1R9A/ARHGEF10/BAG4/EVL	17
BP	GO:0006417	regulation of translation	15	15/170	315/10965	1.1196880649515937e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	YTHDF2/YBX1/ROCK2/LARP1/SOX4/CNOT7/PABPC1/CELF1/GAPDH/EIF4B/ZFP36L1/CASC3/EEF2/TNRC6B/EIF2S3	17
BP	GO:0050768	negative regulation of neurogenesis	12	12/170	213/10965	1.1727986629949541e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	SOX11/SIX3/CTNNB1/PTPRG/SOX2/DPYSL3/PTEN/PRTG/ATP1B2/NF1/MIB1/PTPRS	17
BP	GO:0110020	regulation of actomyosin structure organization	7	7/170	72/10965	1.2012829594349707e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/WASF2/ROCK2/PPP1R9A/ARHGEF10/BAG4/EVL	17
BP	GO:0048483	autonomic nervous system development	5	5/170	32/10965	1.2116005061759478e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	SOX11/CTNNB1/SOX4/FZD3/NF1	17
BP	GO:1902903	regulation of supramolecular fiber organization	14	14/170	282/10965	1.2320529040313433e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/CAPZA1/WASF2/ROCK2/PPP1R9A/ARHGEF10/BAG4/CTTN/EVL/NIN/TAOK1/COLGALT1/MYADM/CLIP3	17
BP	GO:0051493	regulation of cytoskeleton organization	18	18/170	432/10965	1.2713690887521063e-4	0.015934492579026398	0.012908857195004944	1.8891122035795611	CDC42/PRKAA2/CAPZA1/VANGL2/WASF2/ROCK2/CTNNB1/EFNA5/PPP1R9A/ARHGEF10/BAG4/CTTN/EVL/NIN/TAOK1/SKA2/MYADM/CLIP3	17
BP	GO:0032231	regulation of actin filament bundle assembly	7	7/170	74/10965	1.429921412886052e-4	0.01720481443984498	0.013937970824552467	1.8558004488955535	CDC42/WASF2/ROCK2/PPP1R9A/ARHGEF10/BAG4/EVL	17
BP	GO:0010720	positive regulation of cell development	17	17/170	405/10965	1.807447416727118e-4	0.020815275296351306	0.016862878748268924	1.7730682827500783	CDC42/SOX11/CTNNB1/EFNA5/DPYSL3/PPP1R9A/CUX1/FZD3/FGFR1/PTPRD/PTEN/CDON/NIN/METRN/ATP1B2/MYADM/TCF3	17
BP	GO:0007015	actin filament organization	15	15/170	330/10965	1.8683923969464272e-4	0.020815275296351306	0.016862878748268924	1.7730682827500783	CDC42/CAPZA1/WASF2/ENAH/ROCK2/DPYSL3/MARCKS/PPP1R9A/ARHGEF10/BAG4/NEBL/TTC17/CTTN/EVL/MYADM	17
BP	GO:0051961	negative regulation of nervous system development	12	12/170	229/10965	2.3098586827521218e-4	0.02296395833379192	0.01860357066864792	1.7304036916496959	SOX11/SIX3/CTNNB1/PTPRG/SOX2/DPYSL3/PTEN/PRTG/ATP1B2/NF1/MIB1/PTPRS	17
BP	GO:0034249	negative regulation of cellular amide metabolic process	9	9/170	134/10965	2.3283290537066544e-4	0.02296395833379192	0.01860357066864792	1.7304036916496959	YTHDF2/YBX1/ROCK2/LARP1/CNOT7/CELF1/GAPDH/ZFP36L1/TNRC6B	17
BP	GO:0001678	cellular glucose homeostasis	8	8/170	106/10965	2.350079543584176e-4	0.02296395833379192	0.01860357066864792	1.7304036916496959	PRKAA2/NUCKS1/HK2/EFNA5/SOX4/RAB11FIP2/IGF1R/CDK16	17
BP	GO:0032956	regulation of actin cytoskeleton organization	13	13/170	266/10965	2.5188273719422665e-4	0.02296395833379192	0.01860357066864792	1.7304036916496959	CDC42/CAPZA1/VANGL2/WASF2/ROCK2/EFNA5/PPP1R9A/ARHGEF10/BAG4/CTTN/EVL/TAOK1/MYADM	17
