ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0030199	collagen fibril organization	7	7/91	34/10965	9.621178950224512e-9	1.4232338480536133e-5	1.1965161437079904e-5	4.922081437396553	PXDN/COL1A2/P4HA1/SERPINH1/COL2A1/GREM1/LOXL1	6
BP	GO:0040013	negative regulation of locomotion	13	13/91	214/10965	2.0773785822427258e-8	1.4232338480536133e-5	1.1965161437079904e-5	4.922081437396553	IGFBP5/PTPRG/BMP5/CITED2/SEMA3E/IFITM1/DACH1/GREM1/CALR/APOE/BST2/RRAS/TIMP1	6
BP	GO:0051271	negative regulation of cellular component movement	13	13/91	218/10965	2.5909203155681316e-8	1.4232338480536133e-5	1.1965161437079904e-5	4.922081437396553	IGFBP5/PTPRG/BMP5/CITED2/SEMA3E/IFITM1/DACH1/GREM1/CALR/APOE/BST2/RRAS/TIMP1	6
BP	GO:0030336	negative regulation of cell migration	12	12/91	180/10965	2.7096313147141614e-8	1.4232338480536133e-5	1.1965161437079904e-5	4.922081437396553	IGFBP5/PTPRG/BMP5/CITED2/IFITM1/DACH1/GREM1/CALR/APOE/BST2/RRAS/TIMP1	6
BP	GO:2000146	negative regulation of cell motility	12	12/91	190/10965	4.9455037293731866e-8	2.078100667082613e-5	1.74706426481857e-5	4.757691119434496	IGFBP5/PTPRG/BMP5/CITED2/IFITM1/DACH1/GREM1/CALR/APOE/BST2/RRAS/TIMP1	6
BP	GO:0051216	cartilage development	9	9/91	118/10965	5.327614084820412e-7	1.8655528653679478e-4	1.5683748130401146e-4	3.8045501407696416	HES5/PKDCC/BMP5/MDK/SERPINH1/COL2A1/GREM1/MAF/TIMP1	6
BP	GO:0061448	connective tissue development	10	10/91	160/10965	7.693428917008964e-7	2.3091277363765478e-4	1.9412892816151947e-4	3.7119097433091714	HES5/PKDCC/ID4/BMP5/MDK/SERPINH1/COL2A1/GREM1/MAF/TIMP1	6
BP	GO:0001568	blood vessel development	16	16/91	463/10965	1.1038413633501729e-6	2.8989633804983914e-4	2.4371655364494607e-4	3.6131149717898343	SHC1/TFAP2B/COL1A2/PDGFA/SEMA3E/EGFL7/MDK/PRICKLE1/SPRY2/EFNB2/GREM1/LOXL1/CCBE1/APOE/RRAS/SAT1	6
BP	GO:0045596	negative regulation of cell differentiation	16	16/91	480/10965	1.7720769446235534e-6	4.13681517850454e-4	3.4778305416120737e-4	3.458691582953124	HES5/ID3/MAP2/ITM2C/IGFBP5/PTPRG/ID4/BMP5/SEMA3E/MDK/PRICKLE1/SPRY2/EFNB2/GREM1/CALR/APOE	6
BP	GO:0001944	vasculature development	16	16/91	486/10965	2.0837489863934244e-6	4.3779566204125845e-4	3.6805587359664907e-4	3.4340862472157014	SHC1/TFAP2B/COL1A2/PDGFA/SEMA3E/EGFL7/MDK/PRICKLE1/SPRY2/EFNB2/GREM1/LOXL1/CCBE1/APOE/RRAS/SAT1	6
