ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0045165	cell fate commitment	12	12/103	144/10965	9.127243965062547e-9	7.935318566595422e-6	6.318414754970217e-6	5.19939186942757	SOX2/FEZF2/SFRP2/DLL1/TGFBR1/FGF8/PAX6/WNT5B/SOX5/FOXG1/ZNF521/ETS2	16
BP	GO:0003208	cardiac ventricle morphogenesis	8	8/103	47/10965	1.0697107064165557e-8	7.935318566595422e-6	6.318414754970217e-6	5.19939186942757	COL11A1/SOX11/LRP2/SFRP2/SOX4/TGFBR1/TPM1/TNNI3	16
BP	GO:0007389	pattern specification process	16	16/103	290/10965	1.0737914163187309e-8	7.935318566595422e-6	6.318414754970217e-6	5.19939186942757	LRP2/ZIC1/FEZF2/SPRY1/SFRP2/DLL1/LFNG/FEZF1/TGFBR1/EMX2/FGF8/PAX6/FOXG1/OTX2/RAX/ETS2	16
BP	GO:0007423	sensory organ development	18	18/103	385/10965	1.5767956556887378e-8	8.484562801683065e-6	6.755744756272108e-6	5.170326767188152	COL11A1/SOX11/EPHA4/ZIC1/SOX2/SPRY1/DLL1/FZD3/TGFBR1/FGF8/PAX6/WNT5B/FOXG1/SMOC1/SERPINF1/RAX/GNG8/SOX3	16
BP	GO:0003002	regionalization	14	14/103	223/10965	1.9135234103931135e-8	8.484562801683065e-6	6.755744756272108e-6	5.170326767188152	LRP2/FEZF2/SPRY1/SFRP2/DLL1/LFNG/FEZF1/TGFBR1/EMX2/FGF8/PAX6/FOXG1/OTX2/ETS2	16
BP	GO:0048598	embryonic morphogenesis	18	18/103	401/10965	2.9555948690836366e-8	1.008639632684485e-5	8.031188016104653e-6	5.095220206816483	COL11A1/SOX11/LRP2/ZIC1/SOX2/SFRP2/SOX4/GJA1/RSPO3/DLL1/FZD3/SULF1/TGFBR1/FGF8/PAX6/FOXG1/OTX2/ETS2	16
BP	GO:0008285	negative regulation of cell population proliferation	19	19/103	451/10965	3.2099013250234665e-8	1.008639632684485e-5	8.031188016104653e-6	5.095220206816483	SOX11/IGFBP5/SOX2/FEZF2/SPRY1/SFRP2/SOX4/GJA1/DLL1/FEZF1/SULF1/TGFBR1/CDKN1C/PAX6/TP53I11/BTG1/TPM1/SERPINF1/CXADR	16
BP	GO:0009952	anterior/posterior pattern specification	11	11/103	131/10965	3.639655868956193e-8	1.008639632684485e-5	8.031188016104653e-6	5.095220206816483	FEZF2/SFRP2/DLL1/LFNG/FEZF1/TGFBR1/EMX2/FGF8/PAX6/OTX2/ETS2	16
BP	GO:0048729	tissue morphogenesis	19	19/103	488/10965	1.1190084977010659e-7	2.7379933242646793e-5	2.1800986657132052e-5	4.6615238508884485	COL11A1/SOX11/LRP2/IGFBP5/EPHA4/SPRY1/SFRP2/SOX4/GJA1/RSPO3/DLL1/FZD3/SULF1/CA2/GCNT1/TGFBR1/FGF8/TPM1/TNNI3	16
BP	GO:0003206	cardiac chamber morphogenesis	9	9/103	88/10965	1.2349992441428414e-7	2.7379933242646793e-5	2.1800986657132052e-5	4.6615238508884485	COL11A1/SOX11/LRP2/SFRP2/SOX4/TGFBR1/FGF8/TPM1/TNNI3	16
BP	GO:0090287	regulation of cellular response to growth factor stimulus	12	12/103	198/10965	3.1286726558070493e-7	6.305697525385662e-5	5.0208459749171504e-5	4.299223101324234	SOX11/LRP2/SPRY1/SFRP2/NREP/DLL1/SULF1/TGFBR1/CDKN1C/SHISA2/OTX2/NPTN	16
BP	GO:0021871	forebrain regionalization	5	5/103	17/10965	3.7527406533505476e-7	6.933188357065137e-5	5.520479013744622e-5	4.258023236763512	FEZF2/FEZF1/EMX2/FGF8/PAX6	16
BP	GO:0048663	neuron fate commitment	6	6/103	32/10965	4.4103967117285905e-7	7.356491005416354e-5	5.857529338405729e-5	4.232285527489718	FEZF2/DLL1/TGFBR1/PAX6/FOXG1/ZNF521	16
BP	GO:0045665	negative regulation of neuron differentiation	11	11/103	168/10965	4.6455062731542153e-7	7.356491005416354e-5	5.857529338405729e-5	4.232285527489718	EPHA4/NLGN1/SOX2/FEZF2/CRMP1/NR2F1/DPYSL3/DLL1/PAX6/FOXG1/SOX3	16
