ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0051301	cell division	46	46/275	493/10965	5.849531724307657e-15	2.0689793708876183e-11	1.6698873722444596e-11	10.7773128194286	CDCA8/YBX1/CDC20/KIF2C/CKS1B/CENPF/STMN1/ITGB3BP/ASPM/SPC25/GNL3/SMC4/MAD2L1/CCNA2/SFRP2/CCNB1/PTTG1/CDK6/PTN/FGFR1/CKS2/PTCH1/CDK1/HELLS/SMC3/BUB3/ZWINT/CCND1/CCND2/HMGA2/RAN/TUBA1B/CKAP2/VRK1/NUSAP1/CCNB2/PRC1/ORC6/CDT1/BIRC5/AURKB/CENPV/TOP2A/TPX2/UBE2C/AURKA	29
BP	GO:0071103	DNA conformation change	31	31/275	238/10965	3.3715675554902333e-14	5.962617221884478e-11	4.812469058152375e-11	10.31763204977786	NASP/ITGB3BP/PARP1/XRCC5/MCM6/SMC4/RFC4/HMGB2/CCNB1/CENPH/NPM1/CENPK/SRPK1/MCM3/HNRNPA2B1/MCM7/MCM4/ANP32B/SET/CDK1/HELLS/HMGA2/HMGB1/NUSAP1/GINS2/CENPV/TOP2A/CHAF1A/DNMT1/XRCC6/HMGB3	29
BP	GO:0006260	DNA replication	30	30/275	241/10965	3.0244226749562924e-13	3.5657943337734687e-10	2.8779769454320936e-10	9.540912689381946	NASP/DTL/ID3/CLSPN/NUCKS1/RRM2/MCM6/RFC4/CCNA2/GMNN/MCM3/MCM7/MCM4/FGFR1/SET/MCM10/CDK1/SMC3/RRM1/FEN1/CHEK1/SSRP1/SUPT16H/DUT/ORC6/CDT1/GINS2/CHAF1A/RNASEH2A/PCNA	29
BP	GO:0044772	mitotic cell cycle phase transition	43	43/275	500/10965	8.503668873298874e-13	7.51936920121453e-10	6.068934206417512e-10	9.216887570689579	CDC20/NASP/CKS1B/DTL/CENPF/CLSPN/NES/RRM2/MCM6/MAD2L1/CCNA2/CCNB1/HMMR/SOX4/GMNN/MCM3/PLAGL1/CDK6/MCM7/EIF4EBP1/MCM4/PRKDC/CKS2/MCM10/CDK1/BUB3/CCND1/RDX/CCND2/HMGA2/PSME1/PSME2/DLGAP5/HSP90AA1/CCNB2/ORC6/CDT1/AURKB/TYMS/TPX2/UBE2C/PCNA/AURKA	29
BP	GO:0000280	nuclear division	33	33/275	332/10965	1.0596626756958932e-11	7.496053767872749e-9	6.050116161025816e-9	8.218236286899891	CDCA8/CDC20/KIF2C/CENPF/ASPM/SMC4/MND1/MAD2L1/CCNB1/PTTG1/CENPK/CKS2/CDK1/SMC3/BUB3/ZWINT/MKI67/CHEK1/RAN/VRK1/CCNB1IP1/DLGAP5/NUSAP1/CCNB2/PRC1/CDT1/BIRC5/AURKB/TOP2A/TPX2/UBE2C/AURKA/RANBP1	29
BP	GO:0140014	mitotic nuclear division	28	28/275	250/10965	2.5981473642839566e-11	1.5316078712453925e-8	1.2361711670066824e-8	7.907921390299223	CDCA8/CDC20/KIF2C/CENPF/SMC4/MAD2L1/CCNB1/PTTG1/CENPK/CDK1/SMC3/BUB3/ZWINT/MKI67/CHEK1/RAN/VRK1/DLGAP5/NUSAP1/CCNB2/PRC1/CDT1/BIRC5/AURKB/TPX2/UBE2C/AURKA/RANBP1	29
BP	GO:0048285	organelle fission	34	34/275	369/10965	4.130688004302791e-11	2.0871776387455675e-8	1.6845753184464918e-8	7.773509566663012	CDCA8/CDC20/KIF2C/CENPF/ASPM/SMC4/MND1/KDR/MAD2L1/CCNB1/PTTG1/CENPK/CKS2/CDK1/SMC3/BUB3/ZWINT/MKI67/CHEK1/RAN/VRK1/CCNB1IP1/DLGAP5/NUSAP1/CCNB2/PRC1/CDT1/BIRC5/AURKB/TOP2A/TPX2/UBE2C/AURKA/RANBP1	29
BP	GO:0044843	cell cycle G1/S phase transition	26	26/275	229/10965	1.023865647992926e-10	4.526765996188724e-8	3.653583733364231e-8	7.437280934980507	NASP/RRM2/MCM6/CCNA2/CCNB1/SOX4/GMNN/MCM3/PLAGL1/CDK6/MCM7/EIF4EBP1/MCM4/PRKDC/MCM10/CDK1/CCND1/RDX/CCND2/PSME1/PSME2/ORC6/CDT1/TYMS/PCNA/AURKA	29
BP	GO:0065004	protein-DNA complex assembly	21	21/275	150/10965	1.405005001920479e-10	5.5216696575474826e-8	4.45657726924952e-8	7.350998559169204	NASP/CENPF/ITGB3BP/PARP1/MCM6/HMGB2/CENPH/NPM1/CENPK/GMNN/MCM3/MCM7/MCM4/ANP32B/SET/HELLS/HMGB1/DLGAP5/CDT1/CENPV/CHAF1A	29
BP	GO:0000082	G1/S transition of mitotic cell cycle	25	25/275	217/10965	1.742776553417627e-10	6.164200669438148e-8	4.975168434598532e-8	7.303192211606007	NASP/RRM2/MCM6/CCNB1/SOX4/GMNN/MCM3/PLAGL1/CDK6/MCM7/EIF4EBP1/MCM4/PRKDC/MCM10/CDK1/CCND1/RDX/CCND2/PSME1/PSME2/ORC6/CDT1/TYMS/PCNA/AURKA	29
